IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
miscommunicationRate,0.053,2,0.19273099999999999,0.01710875
miscommunicationRate,0.053,3,0.5860759499999999,0.14968065
miscommunicationRate,0.053,4,0.15490835,0.07963035000000002
miscommunicationRate,0.054,0,0.2560055,0.06311885
miscommunicationRate,0.054,1,0.29164274999999995,0.04398415
miscommunicationRate,0.054,2,0.21129900000000004,0.07821045
miscommunicationRate,0.054,3,0.60211945,0.107887
miscommunicationRate,0.054,4,0.9333415500000001,0.1300891
miscommunicationRate,0.055,0,0.27458735000000006,0.13229085000000002
miscommunicationRate,0.055,1,0.11444295,0.067989
miscommunicationRate,0.055,2,0.32296464999999996,0.03400405
miscommunicationRate,0.055,3,0.0942562,0.08393015000000001
miscommunicationRate,0.055,4,0.27032899999999993,0.03168225
miscommunicationRate,0.056,0,0.57193335,0.11239080000000001
miscommunicationRate,0.056,1,0.56708455,0.1488135
miscommunicationRate,0.056,2,0.03357005,0.11998275
miscommunicationRate,0.056,3,0.8242459499999999,0.061322350000000005
miscommunicationRate,0.056,4,0.33260655,0.03829229999999999
miscommunicationRate,0.057,0,0.1172642,0.052782249999999996
miscommunicationRate,0.057,1,0.03507635,0.04266735000000001
miscommunicationRate,0.057,2,0.19883275,0.0999207
miscommunicationRate,0.057,3,0.15319685,0.07839404999999999
miscommunicationRate,0.057,4,0.20962545000000002,0.1136145
miscommunicationRate,0.058,0,0.25212375,0.54846315
miscommunicationRate,0.058,1,0.15299305000000002,0.04500685000000001
miscommunicationRate,0.058,2,0.11512885000000002,0.0180418
miscommunicationRate,0.058,3,0.0416852,0.0495442
miscommunicationRate,0.058,4,0.27896925,0.14998605000000004
miscommunicationRate,0.059000000000000004,0,0.13988565,0.0318731
miscommunicationRate,0.059000000000000004,1,0.9585275,0.13361145000000002
miscommunicationRate,0.059000000000000004,2,0.08845605000000001,0.043296049999999996
miscommunicationRate,0.059000000000000004,3,0.052747449999999994,0.05189794999999999
miscommunicationRate,0.059000000000000004,4,0.39617460000000004,0.1007989
miscommunicationRate,0.06,0,0.29060455,0.06455944999999999
miscommunicationRate,0.06,1,0.03873745,0.22001085000000004
miscommunicationRate,0.06,2,0.033445050000000004,0.07060065
miscommunicationRate,0.06,3,0.52504285,0.05894275
miscommunicationRate,0.06,4,0.171944,0.017669849999999997
miscommunicationRate,0.061,0,0.020929150000000004,0.058683950000000006
miscommunicationRate,0.061,1,0.0324014,0.14460030000000001
miscommunicationRate,0.061,2,0.44386755000000006,0.04483235000000001
miscommunicationRate,0.061,3,0.0436127,0.1547515
miscommunicationRate,0.061,4,0.16503035000000002,0.13638825
miscommunicationRate,0.062,0,0.21757359999999998,0.068358
miscommunicationRate,0.062,1,0.77447765,0.111686
miscommunicationRate,0.062,2,0.30933984999999997,0.20688345
miscommunicationRate,0.062,3,0.05336865,0.04156785
miscommunicationRate,0.062,4,0.14537945,0.03863119999999999
miscommunicationRate,0.063,0,0.06144289999999999,0.019023549999999997
miscommunicationRate,0.063,1,0.36905055,0.07059260000000002
miscommunicationRate,0.063,2,0.9262267,0.0318292
